actual,proposed
0.0,10.141098022460938
0.0,10.422501564025879
0.0,10.737845420837402
0.0,11.041060447692871
0.0,11.332612991333008
0.0,11.747239112854004
0.0,12.280208587646484
0.0,12.882203102111816
0.0,13.550570487976074
0.0,14.282758712768555
0.0,15.031545639038086
0.0,15.796297073364258
0.0,16.576398849487305
0.0,17.371257781982422
0.0,18.0460205078125
0.0,18.60530662536621
0.0,19.098318099975586
0.0,19.527605056762695
0.0,19.940380096435547
0.0,20.382043838500977
0.0,20.62766456604004
0.0,20.774316787719727
0.0,20.870563507080078
0.0,21.00787353515625
0.0,21.184663772583008
0.0,21.44417953491211
0.0,21.738475799560547
0.0,22.06621742248535
0.0,22.426118850708008
0.0,23.104923248291016
0.0,23.42487335205078
0.0,23.73251724243164
0.0,24.073091506958008
0.0,24.40056800842285
0.0,24.7154483795166
0.0,24.97345542907715
0.0,25.176774978637695
0.0,25.417037963867188
0.0,25.603296279907227
0.0,25.782390594482422
0.0,25.999361038208008
0.0,26.20798683166504
0.0,26.408586502075195
0.0,26.511945724487305
0.0,26.521800994873047
0.0,26.48651885986328
0.0,26.363065719604492
0.0,26.244361877441406
0.0,26.174985885620117
0.0,26.108280181884766
0.0,25.999374389648438
0.0,25.939420700073242
0.0,25.837011337280273
0.0,25.649011611938477
0.0,25.423480987548828
0.0,25.11709976196289
0.0,24.688213348388672
0.0,24.23105812072754
0.0,23.746721267700195
0.0,23.23625373840332
0.0,22.70065689086914
0.0,22.185659408569336
0.0,21.645706176757812
0.0,21.171283721923828
0.0,20.759870529174805
0.0,20.229991912841797
0.0,19.675729751586914
0.0,19.053260803222656
0.0,18.320444107055664
0.0,17.526283264160156
0.0,16.717905044555664
0.0,15.895858764648438
0.0,15.060665130615234
0.0,14.25759506225586
0.0,13.485411643981934
0.0,12.608637809753418
0.0,11.67606258392334
0.0,10.7793550491333
0.0,10.006660461425781
0.0,9.353211402893066
0.0,8.724894523620605
0.0,8.25503158569336
0.0,7.803239345550537
0.0,7.41358757019043
0.0,6.994158744812012
0.0,6.590862274169922
0.0,6.2030768394470215
0.0,5.830206394195557
0.0,5.42691707611084
0.0,4.949612140655518
0.0,4.445901393890381
0.0,3.961564302444458
0.0,3.4958553314208984
0.0,3.0032947063446045
0.0,2.440155506134033
0.0,1.8986756801605225
0.0,1.3780218362808228
0.0,0.9669163823127747
0.0,0.5268591642379761
0.0,0.10372723639011383
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1808178424835205
0.0,1.382463812828064
0.0,2.5378928184509277
0.0,3.693645477294922
0.0,4.760182857513428
0.0,5.785699367523193
0.0,6.8165364265441895
0.0,7.8077263832092285
0.0,8.716029167175293
0.0,9.544634819030762
0.0,10.207079887390137
0.0,10.754522323608398
0.0,11.325674057006836
0.0,11.874857902526855
0.0,12.49244213104248
0.0,13.131036758422852
0.0,13.655543327331543
0.0,14.115117073059082
0.0,14.467487335205078
0.0,14.761541366577148
0.0,14.954758644104004
0.0,15.095785140991211
0.0,15.141860008239746
0.0,15.141399383544922
0.0,15.096192359924316
0.0,15.00796127319336
0.0,14.967886924743652
0.0,14.839826583862305
0.0,14.671932220458984
0.0,14.555254936218262
0.0,14.398305892944336
0.0,14.202629089355469
0.0,13.924951553344727
0.0,13.657954216003418
0.0,13.311698913574219
0.0,12.844473838806152
0.0,12.2609281539917
0.0,11.61030387878418
0.0,10.939939498901367
0.0,10.205831527709961
0.0,9.455195426940918
0.0,8.688665390014648
0.0,7.906858444213867
0.0,7.065593719482422
0.0,6.077630996704102
0.0,5.038143634796143
0.0,3.9491090774536133
0.0,2.8571972846984863
0.0,1.6729952096939087
0.0,0.44481223821640015
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9614916443824768
0.0,2.0435845851898193
0.0,3.0840587615966797
0.0,4.039751052856445
0.0,5.003449440002441
0.0,5.930082321166992
0.0,6.821075916290283
0.0,7.6330366134643555
0.0,8.41376781463623
0.0,9.119708061218262
0.0,9.708972930908203
0.0,10.230810165405273
0.0,10.687813758850098
0.0,11.172003746032715
0.0,11.63757038116455
0.0,12.085230827331543
0.0,12.470911026000977
0.0,12.796992301940918
0.0,13.06576919555664
0.0,13.324209213256836
0.0,13.527948379516602
0.0,13.679088592529297
0.0,13.779651641845703
0.0,13.831583023071289
0.0,13.791991233825684
0.0,13.709157943725586
0.0,13.584750175476074
0.0,13.5098876953125
0.0,13.437904357910156
0.0,13.323929786682129
0.0,13.214339256286621
0.0,13.064200401306152
0.0,12.919835090637207
0.0,12.691495895385742
0.0,12.38241195678711
0.0,11.995692253112793
0.0,11.579083442687988
0.0,11.088970184326172
0.0,10.528181076049805
0.0,9.899436950683594
0.0,9.205348014831543
0.0,8.4484281539917
0.0,7.67586088180542
0.0,6.843480587005615
0.0,5.953588008880615
0.0,5.008394718170166
0.0,4.010031700134277
0.0,2.9605400562286377
0.0,1.9066500663757324
0.0,0.8485307097434998
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.391012579202652
0.0,1.4950470924377441
0.0,2.601382255554199
0.0,3.7099297046661377
0.0,4.82060432434082
0.0,5.978083610534668
0.0,7.13580846786499
0.0,8.293768882751465
0.0,9.40719223022461
0.0,10.477790832519531
0.0,11.507213592529297
0.0,12.497042655944824
0.0,13.44880199432373
0.0,14.40871810913086
0.0,15.331714630126953
0.0,16.21921157836914
0.0,17.072574615478516
0.0,17.89311408996582
0.0,18.637332916259766
0.0,19.35292625427246
0.0,20.040996551513672
0.0,20.657840728759766
0.0,21.250959396362305
0.0,21.91079330444336
0.0,22.634775161743164
0.0,23.37567138671875
0.0,24.17759895324707
0.0,25.038209915161133
0.0,25.865720748901367
0.0,26.57187843322754
0.0,27.161348342895508
0.0,27.728145599365234
0.0,28.228384017944336
0.0,28.66461753845215
0.0,29.084074020385742
0.0,29.44263458251953
386.4859619140625,29.787403106689453
383.075439453125,123.60318756103516
383.075439453125,123.87718200683594
386.4859313964844,124.14064025878906
389.89642333984375,124.43872833251953
386.4859313964844,124.77011108398438
383.075439453125,125.04399108886719
372.8439636230469,125.2625732421875
355.79180908203125,125.33844757080078
355.79180908203125,125.1875991821289
325.0979919433594,124.81874084472656
311.4560241699219,124.2850112915039
297.8143310546875,123.59275817871094
294.40386962890625,122.74808502197266
294.40386962890625,121.89112854003906
287.5828857421875,120.97760772705078
280.7621765136719,120.00969696044922
253.4785614013672,118.89996337890625
246.65757751464844,117.65386199951172
236.42640686035156,116.36615753173828
236.42640686035156,114.99369049072266
222.78443908691406,113.49496459960938
215.9637451171875,111.96434783935547
188.6801300048828,110.31355285644531
0.0,108.54720306396484
0.0,106.71449279785156
0.0,104.86275482177734
0.0,102.9031753540039
0.0,100.79515838623047
0.0,98.58916473388672
497.1041259765625,96.2889633178711
483.46246337890625,224.75440979003906
469.8207702636719,222.2765350341797
456.1788024902344,219.71490478515625
439.1266784667969,217.02796936035156
422.07452392578125,214.2205810546875
411.8430480957031,211.3868865966797
401.6118469238281,208.5278778076172
387.96990966796875,205.5997772216797
374.3282470703125,202.60525512695312
360.68658447265625,199.54684448242188
347.04461669921875,196.42701721191406
329.9924621582031,193.203369140625
309.5298156738281,189.8351287841797
295.88787841796875,186.41738891601562
282.2462158203125,182.95204162597656
268.60455322265625,179.44093322753906
251.55238342285156,175.84104919433594
234.4999542236328,172.1558074951172
217.4477996826172,168.38848876953125
196.98516845703125,164.49749755859375
0.0,160.48756408691406
0.0,156.36329650878906
0.0,152.17384338378906
0.0,147.92169189453125
469.27899169921875,143.60928344726562
452.226806640625,263.58465576171875
431.7641906738281,259.1138000488281
418.1225280761719,254.6358642578125
407.89105224609375,250.19586181640625
397.6597595214844,245.79232788085938
387.4284362792969,241.4238739013672
380.6074523925781,237.1339111328125
366.9657897949219,232.8299102783203
353.323974609375,228.5123748779297
336.2718200683594,224.13710021972656
319.2195129394531,219.70628356933594
302.1673889160156,215.22207641601562
285.1150817871094,210.68650817871094
271.4732971191406,206.14634704589844
251.0106658935547,201.51222229003906
230.5480194091797,196.78775024414062
210.08538818359375,191.97642517089844
189.6227569580078,187.08155822753906
0.0,182.10638427734375
0.0,177.0987548828125
0.0,172.1046600341797
0.0,167.03408813476562
0.0,161.93470764160156
0.0,156.80764770507812
0.0,151.69873046875
0.0,146.6520233154297
0.0,141.66513061523438
0.0,136.64622497558594
0.0,131.64129638671875
0.0,126.64981842041016
0.0,121.71603393554688
0.0,116.88248443603516
0.0,112.10054779052734
0.0,107.36824798583984
309.53497314453125,102.72843170166016
302.7139892578125,217.0754852294922
295.8931579589844,212.610107421875
289.07232666015625,208.22694396972656
289.07232666015625,204.0123748779297
289.07232666015625,199.95989990234375
285.66180419921875,196.01852416992188
285.66180419921875,192.22872924804688
278.84100341796875,188.49517822265625
272.02001953125,184.81570434570312
268.6095275878906,181.2329864501953
265.1991882324219,177.7432861328125
254.96786499023438,174.2535400390625
244.73655700683594,170.76370239257812
237.91558837890625,167.31857299804688
231.09475708007812,163.9164276123047
227.68426513671875,160.60037231445312
224.27392578125,157.36709594726562
220.86343383789062,154.21339416503906
214.04246520996094,151.0914764404297
200.40081787109375,147.91058349609375
196.9903106689453,144.80726623535156
0.0,141.64425659179688
0.0,138.5133819580078
0.0,135.45814514160156
0.0,132.430908203125
0.0,129.47532653808594
0.0,126.58866882324219
0.0,123.67874145507812
0.0,120.79121398925781
489.8236083984375,117.88045501708984
483.0027770996094,237.0364532470703
472.77130126953125,234.1249237060547
469.3609619140625,231.28060913085938
459.129638671875,228.41140747070312
455.71917724609375,225.6077880859375
452.30865478515625,222.86724853515625
445.4878234863281,220.142578125
435.25653076171875,217.38841247558594
428.4356994628906,214.65065002441406
418.2042541503906,211.8839111328125
411.3834228515625,209.13404846191406
404.56256103515625,206.40042114257812
397.7416076660156,203.6824188232422
390.9207763671875,200.9794158935547
380.6894836425781,198.24609375
373.86865234375,195.52838134765625
363.6371765136719,192.7808837890625
356.81634521484375,190.049560546875
349.99554443359375,187.333740234375
343.174560546875,184.6328582763672
339.76422119140625,181.9910888671875
336.3537292480469,179.4061737060547
329.53289794921875,176.83114624023438
322.7119445800781,174.265625
315.89111328125,171.70925903320312
305.6597900390625,169.11692810058594
298.83880615234375,166.53477478027344
288.6075134277344,163.9176483154297
278.3761901855469,161.2668914794922
268.1448974609375,158.5837860107422
257.91357421875,155.86959838867188
251.09275817871094,153.17027282714844
240.8614501953125,150.44049072265625
234.0404815673828,147.72616577148438
593.9955444335938,145.07147216796875
587.174560546875,266.430419921875
580.3536987304688,263.8004150390625
570.1224365234375,261.1372375488281
559.89111328125,258.4422302246094
553.0701293945312,255.7613525390625
546.249267578125,253.09405517578125
539.428466796875,250.43980407714844
529.197021484375,247.7533721923828
512.1448974609375,244.94644165039062
491.6822814941406,241.9788818359375
467.8091735839844,238.8121337890625
450.75701904296875,235.54336547851562
437.115234375,232.2212677001953
416.6526184082031,228.75836181640625
396.1900329589844,225.16006469726562
372.3169250488281,221.38682556152344
355.2646484375,217.53489685058594
341.62298583984375,213.65206909179688
331.3916931152344,209.78428649902344
314.33941650390625,205.84146118164062
304.10809326171875,201.91598510742188
290.46630859375,197.96243286132812
273.4141845703125,193.9371337890625
259.77239990234375,189.88760375976562
246.1306915283203,185.81475830078125
232.48890686035156,181.7195281982422
222.25759887695312,177.6475067138672
208.61581420898438,173.5530548095703
198.38450622558594,169.48178100585938
191.56369018554688,165.4775848388672
